TransactionID,Date,Amount,Merchant,Category,Location,CardType,IsFraud
921b8017-a22c-4dad-b1be-d6d5bfdc75c7,2025-02-17 11:04:58,299.26,"Burns, Smith and Adams",Health,South Lindsey,Amex,0
074a76e6-8a19-4180-a717-1f1059c22cf8,2025-01-03 10:43:15,563.95,Thomas-Gutierrez,Food,New Shelbyside,Visa,1
f6d1fb44-cec2-4cc2-ad34-4cf7cbda65b7,2025-01-12 20:55:22,500.36,Dickerson-Pacheco,Clothing,Wallacefort,Amex,1
755363ab-4f7f-4ff5-a932-ecae6b845791,2025-03-01 19:58:23,568.21,Perez-Hernandez,Tech,Lake Ashleyfurt,Visa,0
56f077cb-4c00-40c2-844b-59083fb57b82,2025-01-29 20:50:48,662.47,Davis-Gallagher,Tech,New Jeffrey,Amex,0
0a1a5881-cbda-4bf4-a031-639a1d492f02,2025-03-18 16:39:05,597.55,"Henderson, Watts and Ellis",Food,West Josefurt,Visa,0
1269e84e-6c99-4268-8b13-495250debec0,2025-01-23 15:09:39,650.23,Lopez and Sons,Health,Reedborough,MasterCard,0
6d14b8c7-e5e3-46ea-b1c4-095d169afd2e,2025-01-22 17:39:45,237.03,Castro-Phillips,Tech,North Christopherbury,MasterCard,0
ba135969-d4e9-4945-b77a-aa70d18a462a,2025-02-23 04:53:06,255.47,Wheeler-Ramirez,Entertainment,Lake Carrieberg,MasterCard,0
fe209a45-1e28-4cb3-8b4e-7d76cf930e4b,2025-03-23 08:23:38,192.4,Hall LLC,Health,West Elijahmouth,MasterCard,0
482ec91e-7b24-4a79-924e-d7731deecdfc,2025-01-07 07:07:49,915.34,Reeves LLC,Tech,Deckerborough,Amex,0
ddf47d53-b4d2-4e24-99ab-6fd1d8d34f8e,2025-03-20 19:54:17,318.86,Johnson-Bruce,Clothing,South Fredview,Amex,0
1cd59005-92f2-40d1-8039-ce9901290d2e,2025-03-27 03:05:19,46.2,"Herrera, Dickerson and Lindsey",Food,North Kelsey,Amex,0
19c47ee9-25bd-4d69-970b-b9307ff9286c,2025-03-08 04:26:43,354.56,Barry and Sons,Food,North Brian,Amex,1
81102ca3-05b5-40ab-b56c-a3f7f6927e36,2025-01-17 14:44:04,141.04,Miller Ltd,Tech,New Jeffrey,MasterCard,0
e9b13476-0b40-4da1-b061-55e75a14657a,2025-04-02 09:22:44,552.97,"Davila, Evans and Weaver",Clothing,New Shanechester,Visa,0
8628591f-915e-403d-9e53-5779fba22c52,2025-01-03 19:37:28,235.57,Conrad-Braun,Health,Stewartland,Visa,0
5b4ee17c-d400-4c33-ae72-777e5fc4c4be,2025-03-15 01:17:14,845.53,Pace-Simon,Travel,North Carlos,Visa,0
9509be1d-d7a2-4a10-bfae-ababcb1dcbeb,2025-02-07 18:02:52,455.52,Mccarthy Ltd,Health,Paulville,MasterCard,0
963a4a60-b4b9-48fb-9426-58a696b7d002,2025-03-01 04:58:52,126.05,Rodgers Group,Travel,South Donald,Amex,0
ecfe8d7b-e283-4889-81af-d5be5eee3c79,2025-03-07 18:31:31,266.26,"Robinson, Robertson and Williams",Entertainment,West Kevin,Amex,0
a99d1a88-5d95-4400-b9bc-b7fba34668ac,2025-03-25 23:33:58,954.65,Williamson-Brown,Tech,Jonesport,MasterCard,0
40bd876e-0c1e-4355-816c-9c1c9c05dfd9,2025-02-19 15:53:46,445.25,Brown-Norris,Tech,North Paul,MasterCard,0
999989ab-efa5-456c-b51b-db156f8c1e9c,2025-03-28 15:04:12,439.71,Smith Group,Clothing,Lake Andrea,Amex,0
dc663fed-84b4-46c4-a947-bd41f96f49a4,2025-03-04 14:13:44,904.93,Brown-Martinez,Health,Huffland,Amex,0
efdf2077-126f-4d61-8b87-fb8644f0a2c6,2025-02-02 20:27:05,383.47,Walker LLC,Health,Rogersside,Visa,0
cc3a004c-1b95-4284-9a42-8c2f17a4355e,2025-03-23 10:23:43,529.93,"Kramer, Nelson and Greene",Clothing,East Paul,MasterCard,0
de40d874-9c96-427e-b4e4-b65ede27551e,2025-03-21 13:59:14,753.72,Fletcher and Sons,Clothing,Deannafort,Amex,0
e2b17b04-bdb5-400f-8c0e-71755175ec3b,2025-02-11 17:50:04,330.54,"Wilson, Gross and Prince",Clothing,North Michelletown,Amex,0
333aee0b-b3ac-45e3-9082-69e0cb493a91,2025-03-23 11:56:17,75.01,Barnes LLC,Entertainment,Steeleshire,Amex,0
52a5fb71-9e64-4a67-b7a1-a90ed1811440,2025-01-25 08:07:38,928.84,Eaton-Holt,Travel,Millerside,Visa,1
5004a02f-e563-4eba-a337-b7b3065c915c,2025-01-01 23:36:22,690.18,Richards-Lowe,Entertainment,Hendrixmouth,MasterCard,0
fec49a32-b531-4813-b2af-8f9b47601fdc,2025-01-13 18:27:11,92.67,Ramirez Group,Health,East Anthonyburgh,Visa,0
6783693e-9bb8-4770-8a8e-c94a9d483703,2025-03-28 02:14:15,747.77,Nelson and Sons,Health,New Kristintown,Amex,0
d7dae4eb-95df-48b6-981b-e4f0e99cd7da,2025-03-01 15:15:13,661.4,Nguyen-Navarro,Food,Petersonside,Visa,0
f879d5f4-1e50-40a8-b697-806dcd5cf1f6,2025-01-01 07:38:58,508.16,Williams-Jackson,Tech,East Jamesville,Visa,0
d2b9f51e-bf3f-4092-a764-22aba6e034db,2025-02-16 23:15:07,695.26,Hines and Sons,Clothing,Port Terriburgh,Amex,1
894161fb-90f5-43f4-a7cf-b990adb753dd,2025-03-09 08:32:57,949.43,Crawford-Mejia,Entertainment,Williamton,Amex,0
1c91450c-0dff-4520-9b34-391bc5f3fd70,2025-02-13 07:59:48,851.49,Mitchell LLC,Food,Juliashire,Amex,0
7a4ceda4-c545-45d3-a2d5-36fde9bb3edd,2025-03-04 23:17:27,677.36,Collins Group,Health,Elizabethfurt,MasterCard,1
12dc2e09-74f2-4886-9620-58bb06106eb9,2025-03-26 11:34:52,631.53,Bowen-Smith,Travel,South Kylestad,Visa,0
869ca23a-7668-449c-bc54-31bc3ee7c285,2025-03-15 10:47:57,869.83,Kaiser Group,Clothing,Melissahaven,Visa,0
ac92e72c-e608-4148-9a8d-59b7f605e77d,2025-03-18 11:03:45,165.37,Becker Ltd,Health,West Dannystad,MasterCard,0
e238076d-e9cc-406c-a695-7d535eac67b3,2025-03-08 08:44:03,79.57,Simmons LLC,Travel,Goldentown,Amex,0
daca6eb3-08f2-4cfa-bc5f-2e467c691086,2025-02-12 02:20:14,237.07,Hughes-Castro,Entertainment,West Gloria,Visa,0
5f32c0ec-c271-48eb-a551-996bd153d74a,2025-01-09 09:10:50,638.54,"Guerrero, Davies and Meyer",Food,South Adamstad,Visa,1
f5e3035d-0b48-47a9-bab1-fe89ac9d6d7d,2025-03-07 11:34:55,157.9,"Fox, Fitzpatrick and Hernandez",Tech,East Margaret,Amex,0
a0fac705-e6de-4c68-90b5-dc1853a9b8eb,2025-02-07 00:05:11,202.87,King Inc,Health,West Dariusborough,MasterCard,0
8b917177-32ef-48f3-86ea-dc5a8a384d98,2025-01-15 06:01:56,304.57,Kennedy Group,Tech,Lewishaven,MasterCard,0
490e6dc9-a646-4397-8404-bda6541d8f20,2025-02-12 05:29:23,671.78,Jones LLC,Tech,Jonathanbury,MasterCard,0
8c12766f-38cf-46f6-9e86-312babd9915d,2025-03-22 00:10:07,562.09,"Campbell, Johnson and Tapia",Travel,New Veronicastad,Visa,0
f994618b-d7c4-4719-aaae-ea7b44458283,2025-02-17 05:22:38,720.03,Rogers-Wood,Travel,Christophershire,Amex,0
c6bd1402-eeff-461e-9ff7-e751bc1aabf6,2025-02-25 23:38:32,321.74,Ray LLC,Food,Vasquezton,Visa,0
77d4f1f2-3480-4672-8519-ca2b569b3f2e,2025-04-03 12:54:07,46.24,"Lewis, Evans and Kerr",Travel,Tinabury,Amex,0
cc0aa73b-98e4-4624-9794-231059563a58,2025-02-11 05:29:53,682.03,Soto-Miller,Health,Port Raymond,Visa,1
e1200ecb-2409-4540-8e23-acc08b50cb7f,2025-02-26 09:43:38,923.57,Garrett Ltd,Entertainment,East Thomas,MasterCard,1
5af98072-e986-479f-ac03-7a3c9d6ffada,2025-04-06 13:55:59,787.19,"Braun, Clayton and Garcia",Tech,Kelseyfort,Visa,0
8965b6c0-c30d-48c6-9047-983bb6aa2b8a,2025-02-20 17:54:05,241.73,"Scott, Williams and Bradford",Health,North Eugenemouth,Amex,1
b5cb55d1-a2cf-4095-aa79-c1054ce73419,2025-01-20 07:57:41,703.58,"Tate, Day and Harris",Food,Williambury,Visa,0
5e1b1763-5549-4d4f-ad2e-39e54ca51cca,2025-03-15 21:56:19,598.45,"Waters, Vasquez and Green",Travel,Johnstonberg,MasterCard,1
73c1f071-5bed-451b-8e28-a9dca3949d98,2025-02-01 04:45:46,600.81,Harris LLC,Food,Stevensberg,Amex,0
c66c5d8a-235f-4afd-8396-6204eeb2fbd6,2025-03-13 04:32:46,818.56,Clark-Lynch,Tech,Lake Brianmouth,MasterCard,0
e11cc18c-bad8-49c4-9b3a-b2f1369a37f8,2025-02-26 06:36:21,926.59,Perry-Thompson,Clothing,Morrisonchester,MasterCard,0
d1607f27-c02c-4aef-b69c-c9a6760e600e,2025-02-02 06:12:01,464.49,"Barber, Hodge and Rodriguez",Health,Michaelborough,Amex,0
bdc67f72-2402-4270-b657-a680b0e8787e,2025-03-24 06:09:20,615.19,"King, Ruiz and Holt",Tech,Johnside,Amex,0
5755386f-9270-4b29-936e-1348fc255eae,2025-02-09 09:53:56,81.5,Powers-Mitchell,Tech,Andersonport,Visa,0
4417f2b8-8d29-4470-98db-8fd12be2068c,2025-02-13 21:58:39,72.11,"White, Andrews and Turner",Tech,Lake Rickyfurt,MasterCard,0
0fd44a65-8a1e-481e-8d1a-b82abff05af6,2025-03-04 14:29:50,268.18,Goodwin LLC,Tech,Birdfurt,MasterCard,0
165a7fdb-568a-4e6f-b808-29b8d6da04fd,2025-01-04 23:09:16,595.45,Ortega PLC,Health,Jessicatown,MasterCard,0
a4324d2c-c7e0-4659-95d2-753b938eecc3,2025-03-29 23:11:39,200.16,Johnson and Sons,Food,Lake Adamfort,Amex,0
399d2191-f23f-4afc-810b-413ceaa5bcc5,2025-01-10 07:45:42,236.54,Kramer-Green,Food,West Michellechester,MasterCard,0
34f0c085-bd48-4a63-ab9f-990c0b3acf38,2025-02-01 11:43:27,149.84,Gutierrez-Strong,Travel,South Mark,Visa,0
9f890140-227d-4c4d-b988-95f0242825b9,2025-01-02 14:52:54,583.94,Ellis-Cook,Tech,Darylville,Amex,0
60e67356-bb5d-45b3-b15c-ab94e3d70c86,2025-02-07 12:25:12,278.7,"Paul, Ward and Fleming",Entertainment,Gonzalesville,MasterCard,0
69fbbc7a-00ce-4576-9e14-3dfc52d1aa19,2025-01-27 00:41:08,92.62,"Johnson, Wang and Willis",Tech,Austinstad,MasterCard,0
548e165b-3611-42ec-930d-f7fa9a02d9f9,2025-01-27 09:54:59,290.92,"Shields, Cole and Stein",Clothing,Rebeccashire,Amex,0
42fcd088-1f31-494a-ba60-857d41685a8d,2025-03-09 11:08:35,747.02,Allen-Martinez,Clothing,Berrybury,Visa,0
b46da88b-85b0-4b25-8ada-6d1409f1642c,2025-02-11 09:58:24,374.05,Hunt and Sons,Health,North Philip,MasterCard,0
7936fdf9-f132-4183-90dc-f37c8ec22ac7,2025-01-13 00:11:34,106.84,Williams-Decker,Food,Kimberlybury,MasterCard,1
1f569a33-2813-42bd-a792-7b31ddc9cccd,2025-01-23 00:51:56,515.87,Jones Ltd,Health,Port Johnside,MasterCard,0
88d2e7b0-5168-48bc-8ae7-c4eab8fa864c,2025-04-04 09:27:24,257.19,Vance Group,Clothing,Michaelbury,Visa,0
36149716-9702-4602-97c4-3e87ec29b841,2025-01-22 01:02:40,436.24,Leach-Saunders,Clothing,Lauriefort,Amex,0
010b320a-077e-4af6-8fc7-d9fe3534fd84,2025-03-25 11:31:20,650.89,"Pierce, Hamilton and Cox",Travel,South Kimberlyberg,MasterCard,0
71aae0d0-09d0-41be-ab20-bda5093a32e0,2025-02-27 01:49:59,73.0,Ross Group,Entertainment,Maxwellmouth,Visa,0
ef0d72bd-5dd2-423a-a805-5d49eca8f07a,2025-02-07 11:33:53,237.97,Jennings PLC,Health,Bowmanport,MasterCard,0
2f3067b8-661f-4fd8-b92e-69b3dab8f7a0,2025-02-12 21:56:37,623.64,"Walker, Colon and Cole",Clothing,South Cynthiaport,Amex,0
29674e2a-c8c6-40b3-8b08-8a7ba29ed5e1,2025-01-23 07:36:31,79.02,Smith Inc,Health,South Kathryn,Visa,0
253f64ff-3d5d-432d-8332-d3b461dd2601,2025-03-25 12:31:28,894.9,Morse-Hickman,Food,New Yvonnetown,Visa,1
a273fe90-32f2-4fd4-8730-350b574772da,2025-03-31 21:17:42,447.1,Foley-Jones,Clothing,New Christine,MasterCard,0
8647ae26-a48f-4d20-a08c-4f38fd004c85,2025-03-19 20:54:41,303.21,"Hall, Howard and Carter",Entertainment,Robinsonshire,Amex,0
ef743c60-64e5-4689-ab40-ca101d900052,2025-03-02 16:41:12,991.68,Hayes PLC,Entertainment,West Normaville,Visa,1
7c4817cb-a690-41b8-b147-d3ba4c06f871,2025-02-06 03:34:44,416.43,Munoz-Martinez,Health,Churchberg,MasterCard,0
d0696c47-22da-478c-821d-ef26e15df2eb,2025-03-29 14:30:05,964.4,Dawson-Robertson,Health,Careyhaven,Amex,0
fc35a24e-98e9-4e1b-b1ec-b9266131f36d,2025-03-20 01:43:15,71.79,Ward-Crawford,Tech,South Jacob,MasterCard,0
c4eda883-02d6-4b02-8c9b-dc19bca83031,2025-02-11 05:02:05,851.51,"Lloyd, Brooks and Rubio",Entertainment,Port Melissafurt,Amex,0
da9a1b39-baaa-4535-b3dc-cc65f6d3f23e,2025-01-20 23:15:04,849.73,"Mclean, Kennedy and Lucero",Clothing,West Jamesfort,Visa,0
69b8aef2-c289-4c78-8c8e-b1e9ac21903b,2025-02-07 13:05:53,114.77,Crane-Pugh,Health,East Christopher,Visa,1
a0ef8eef-cd27-4ece-8055-1cdc2bb0e087,2025-02-19 04:03:32,784.59,Johnson Group,Health,Smithhaven,Visa,1
da73e05c-d7ef-49f0-a7db-63f72c7bdef0,2025-01-28 09:26:24,754.0,Durham-Cruz,Travel,Cameronland,MasterCard,0
33288db3-80ec-4640-9c56-85eb487aa4a5,2025-02-10 00:54:39,104.4,Hernandez Group,Travel,Wilsonport,Amex,0
6fb85be9-b06d-4e1e-876c-37f06261cfcc,2025-01-16 19:57:41,330.47,"Lucas, Potter and Morgan",Entertainment,Lake Jerryfurt,MasterCard,0
e3dc7f05-22dc-44d1-bc18-c3019b3d9c39,2025-01-16 13:03:13,997.27,Sanchez-Peck,Entertainment,Hortonmouth,MasterCard,0
b9419f16-7604-4060-a3fa-c7695aa584c5,2025-03-18 07:22:17,662.28,Silva-Hall,Clothing,West Robertfort,Amex,0
0eafaf56-c37c-4152-b881-d54d8f42502c,2025-01-07 01:04:05,543.65,Joseph-Marquez,Clothing,East Jim,MasterCard,0
dd70ed75-bbc5-430c-997d-425abd2140e5,2025-03-12 09:59:47,333.11,"Montgomery, Smith and Collins",Health,North Annahaven,MasterCard,0
13e7b76a-5a49-4adb-9295-895e34df19de,2025-01-13 18:26:13,2.69,Phillips-Luna,Health,New Ashley,Amex,0
7f4722dd-5922-4a83-9398-7d42c9acb451,2025-02-24 19:00:47,281.02,"Rodriguez, Davis and Davis",Clothing,Michaelton,MasterCard,1
505e3976-0063-4793-8ce3-086ea2711ad1,2025-03-23 03:02:19,121.54,Rogers Group,Tech,Jacquelineville,MasterCard,0
efc97ce3-85b0-4d20-a4dc-d4e56b3df1bc,2025-01-08 01:13:49,918.13,"Suarez, Hurst and Baker",Health,Edwardview,Visa,1
7b95ce7c-8fbc-41bd-82ab-f731c8c59ad9,2025-04-01 05:43:16,465.09,"Hall, Thomas and Perry",Health,West Bradley,Visa,0
cf85b884-0b8c-431c-a44f-d672083ce02c,2025-02-13 15:03:05,684.74,Estes-Ramirez,Travel,Hoffmanmouth,Amex,1
4f990762-7778-4c12-8576-4b2936016baf,2025-01-20 13:03:38,519.44,"Wood, Greer and Dennis",Clothing,New Shannon,MasterCard,0
39cf9bdf-7dcc-4517-a5fb-e2c02978851c,2025-02-12 00:25:56,191.22,"Stevens, Garcia and Andrews",Food,Port Stacey,Amex,0
87474d0e-f7a1-426e-b13b-241ba4dca84b,2025-02-15 12:00:17,320.0,Mathis-Best,Travel,Savagemouth,MasterCard,0
4a538dda-f5e0-4751-b4b9-72ab88953ccc,2025-02-05 05:33:34,265.94,"Orozco, Johnson and Douglas",Travel,South Lukeport,Visa,0
970c36ae-08ae-43cf-bdae-352e73d5da5c,2025-02-23 06:51:04,855.46,Patterson-Rodriguez,Food,Wandastad,MasterCard,0
cd07398d-2c65-4c40-808b-5cfe36f300e8,2025-02-16 01:07:59,9.17,Walker-Love,Food,West Bryan,MasterCard,0
bbafd97c-fc72-47f3-974b-f5917e4119c3,2025-01-25 14:31:13,361.54,Jackson PLC,Health,New April,MasterCard,0
221746fa-1757-4298-ad32-a8b5ba38aba0,2025-01-13 16:40:13,340.84,Carlson-Lewis,Travel,Annstad,MasterCard,0
9d0728d8-d6f5-4dda-9016-b8ec7cc09a4e,2025-02-26 08:44:17,300.45,Warren-Wilson,Food,East Michael,MasterCard,1
44c9d495-30a3-4cdf-abfa-0e6d049c9025,2025-03-12 18:11:57,78.09,"Castillo, Krueger and Walker",Food,New Jennifer,Amex,0
9c083f79-9721-4a6a-a088-e723d66ec87f,2025-01-18 22:06:52,529.89,Wilson PLC,Travel,Tammyberg,Amex,1
a7202edb-bbdd-4043-957a-7286f191b71c,2025-03-05 17:58:57,503.36,"Franklin, Romero and Davis",Food,Mosesview,Visa,0
398fcb30-0437-42ba-abd3-e0eac062e104,2025-03-02 09:50:28,38.57,Hughes-Griffith,Travel,Lake Jameshaven,MasterCard,0
af6ce0c0-88ec-4b3d-b07e-c555be1c762f,2025-03-26 13:57:07,672.02,Martinez PLC,Travel,Lake Charlenefurt,MasterCard,0
6f3c24e3-21af-41de-94b1-c4547d258f56,2025-03-25 12:50:49,917.55,"Maldonado, Adams and Lopez",Food,Ramirezland,MasterCard,0
0044e90d-8508-4b52-82b0-913a74a75c26,2025-03-27 07:18:45,204.13,"Wheeler, Dawson and Bridges",Entertainment,Johnbury,Visa,0
de208ce9-8f8f-4585-b277-8a16ea14f799,2025-01-08 16:14:44,968.24,"Santiago, Smith and Burns",Clothing,Smithchester,Visa,0
07af0236-a681-48b5-84b7-03963ccfc62f,2025-01-14 12:07:35,594.49,Miller-Wallace,Clothing,Port Joshuaberg,MasterCard,0
4c5d8a46-6d8e-480a-bf2a-8e04925a6493,2025-01-15 21:58:44,403.0,Waters-King,Travel,South Kimberlyton,Amex,0
0bbf18fa-c11d-4882-9f8b-0824ff6538d4,2025-02-17 15:18:26,389.26,Ashley Inc,Travel,South Jacob,Amex,0
203883ff-28cb-474e-8f1b-00105a0036cc,2025-03-14 12:59:55,261.52,Cross-Murphy,Tech,Michealchester,MasterCard,0
ad923a4e-bad2-4a20-ae33-96c4d447f58a,2025-02-04 16:08:22,40.1,Gonzalez Inc,Entertainment,East Zacharymouth,MasterCard,0
427b43d6-1311-457d-9a23-1cd2e00751ff,2025-01-04 20:24:38,746.06,Garcia Ltd,Health,Westhaven,Visa,0
cae00f83-7d3d-4c36-bd0c-1e74741e3acb,2025-02-22 00:56:01,870.17,Thompson and Sons,Travel,West Eric,Amex,0
2e26a2e4-259f-4324-b1f4-cd500f8f1b0c,2025-03-31 17:24:37,169.07,Young Inc,Travel,Maryport,Visa,0
889018c0-d8d0-4e8d-8c9c-7b770256c603,2025-03-21 01:02:59,475.42,"Miles, Parker and Smith",Food,East Timothyshire,MasterCard,0
cbcff1e6-ceff-4ff2-a364-2f655f77b32b,2025-01-09 12:08:17,709.13,"Cruz, Burton and Johnson",Food,Lake Sergiotown,MasterCard,0
98e73c62-7bf2-4f14-9668-ca5e0e778b90,2025-01-29 23:15:41,565.66,Mckenzie-Stanley,Travel,Whiteheadton,MasterCard,0
8b502795-b916-487b-a1b3-e37e6ff27876,2025-01-04 03:34:25,913.52,Chapman-White,Clothing,West Johnberg,MasterCard,0
f57cb329-acd4-44c4-9b9a-e9b446cac77f,2025-01-30 10:30:07,778.53,"Robinson, Stone and Anderson",Food,East Susanchester,Amex,0
5714e645-3fa9-4c84-b47c-922957ac700b,2025-02-12 20:39:59,998.15,York PLC,Travel,Averytown,Amex,0
0ba46500-6b6b-4c1f-8670-594e100b1d32,2025-02-23 14:00:58,307.19,Carter-Mckinney,Health,Hernandezshire,Amex,0
7e2367ff-0c70-4739-a9ff-7d59c8cb4766,2025-01-16 21:56:52,94.41,Rodriguez Group,Clothing,Port Krystalside,MasterCard,1
5c95e9b3-4db6-431e-ae9f-3d2c477040b2,2025-03-05 11:38:44,447.3,"Garza, Cook and Peterson",Entertainment,Lynchshire,MasterCard,0
630fb766-3cfb-484f-996d-c3b3a97a70d8,2025-02-20 17:12:06,988.43,Mcneil and Sons,Entertainment,Margaretfurt,Visa,0
75f1ad71-8ad5-4775-8e84-d65b13fe5172,2025-03-19 09:22:34,321.34,"Short, Levine and Bell",Entertainment,Port Allenborough,Visa,1
8791a172-0ee1-48a6-b0b9-27672096a233,2025-03-01 11:57:10,345.17,Mullen LLC,Health,Crossstad,Amex,0
1e84923e-99ec-405b-a933-679488fe6df1,2025-01-16 22:04:14,605.49,"Flores, Nielsen and Cook",Entertainment,Martinland,MasterCard,0
437b9fc7-11d8-422f-85fe-ea8a3b58d0d3,2025-01-21 17:04:05,445.29,"Miller, Perez and Figueroa",Travel,Lake Patricialand,Visa,1
50061870-a1fa-44a1-a6eb-35c1b5b83a7d,2025-01-12 20:44:05,121.88,Bernard Ltd,Tech,South Laurafort,Visa,0
8e4d5383-1cc5-46b8-9f5a-d6d99538d1d6,2025-02-06 13:42:24,820.73,"Garcia, Torres and Grant",Travel,Taylormouth,Amex,0
c55fe956-2e21-49c1-b30e-284fc8daf696,2025-01-27 19:30:11,457.66,Patel-Hamilton,Food,Orrton,MasterCard,0
cefeeed3-79eb-4cd4-8959-36c7c60529d4,2025-01-27 07:37:44,686.39,Thomas Group,Entertainment,West Jenniferberg,MasterCard,0
e60401a1-ff18-40d6-ad53-deb317a23bd5,2025-01-09 19:28:07,476.02,"Tyler, Salazar and Obrien",Food,Gregoryberg,Visa,1
666ef7b5-e22b-47c0-a33a-69f5d565b67d,2025-01-25 11:49:49,500.97,Welch Ltd,Clothing,Karenshire,MasterCard,0
f666c4c1-ae8f-44fd-8ee1-e418f05a9e7b,2025-02-25 12:13:15,220.1,Harris-West,Tech,Port Krystal,Amex,0
e9fcb613-3fa1-49a4-b4ec-b99030caa410,2025-02-24 20:13:14,418.16,Johnson-Martinez,Tech,Kathleenland,Visa,0
1541fa29-1ac4-45db-b222-7c0a4278ca84,2025-02-04 09:44:29,107.44,"Livingston, Robinson and Hull",Food,South Robertaville,MasterCard,1
a337ced1-a4cd-4e6b-93c4-a81274cd84cb,2025-01-31 02:59:02,739.92,"Anderson, Brown and Peck",Travel,Jeffreystad,MasterCard,1
7bc87659-929a-465a-b1ce-82de31681f7c,2025-01-14 00:27:38,369.65,"Smith, Ward and Taylor",Health,South Christy,Amex,0
e8edbd60-d1bc-4e05-9b3a-62eda68e9725,2025-02-03 14:23:07,875.98,"Martin, Lopez and Stevenson",Travel,Loganberg,Amex,0
a989f640-2e19-4b44-aef0-1d389cdde950,2025-01-20 03:01:30,115.66,"Rowland, Collins and Gordon",Tech,Rebeccashire,Amex,0
b581e1ff-c250-42ed-86ab-fc671a4eb481,2025-03-18 19:45:58,252.16,Gallegos and Sons,Health,Port Gina,Visa,0
42559713-580f-4ea0-b1d7-9c80290b759b,2025-03-04 09:46:14,254.06,"Moore, Santiago and Perez",Entertainment,Courtneybury,Visa,0
c9bf6a81-e054-4288-b8f8-f84c3e56357e,2025-01-31 08:25:52,740.8,Palmer-Benson,Clothing,North Danielhaven,MasterCard,0
89e6e4a5-1415-4cf3-8cd9-9446d5f0ee8f,2025-01-09 12:13:21,81.24,Scott-Hoffman,Travel,Port Scott,Amex,0
f896763b-67e7-4e8a-974e-8338e5afd028,2025-03-18 16:47:53,419.36,Lawrence Inc,Clothing,South Robertfurt,Amex,0
11f68349-2d00-4d5f-8c21-b0544079ab93,2025-03-05 09:48:27,976.63,Johnson Group,Health,Evansview,Amex,0
6bbc77d9-e717-4602-a862-11f1e876af4f,2025-03-11 07:13:24,647.1,"Riley, Newman and Dorsey",Travel,North Kristi,MasterCard,1
da7d733b-6cb4-4bc8-be0a-865ea37f8d0b,2025-02-15 17:53:32,269.14,Johnson-Bradshaw,Tech,Barryport,Visa,1
62cb0214-d227-4b95-a2c8-13e2d2eb70df,2025-01-27 22:20:30,68.9,Rivera PLC,Tech,Kristiefort,Visa,1
e1672778-f68e-4a88-b365-0b1239b5b5bb,2025-03-10 16:08:51,791.59,Hamilton PLC,Tech,South Andrewton,Visa,0
fca56b35-47e6-4e54-8d67-799829fc66f1,2025-04-01 00:49:53,142.73,Krause and Sons,Entertainment,Port Jacqueline,Visa,0
5dced662-6854-4c1b-8dc0-8868051c4d95,2025-01-11 18:47:12,133.86,Edwards Inc,Travel,West Sabrina,Visa,0
821efc76-6b9f-4607-9198-ee5ebbd06f1e,2025-02-22 17:26:24,821.98,Ellis-Weiss,Travel,Christopherville,MasterCard,0
f67824f3-68b7-4cb5-9bda-0178c9f33291,2025-03-07 03:07:13,517.11,Higgins-Hughes,Tech,South Michaelside,Visa,0
9ba926b4-42c5-4928-8939-824fb02814e6,2025-03-20 15:08:36,302.33,Davis-Torres,Entertainment,Clinemouth,Visa,0
bd48ef71-1eae-47d0-8630-ca55231162bc,2025-02-16 14:44:29,93.21,"Elliott, Sanchez and Nelson",Clothing,West Kristaland,MasterCard,0
5bc59766-8987-456e-a72f-86d1ced062fe,2025-03-18 16:55:29,553.81,Trevino Group,Entertainment,East Robert,Visa,0
7492e678-b06f-48ba-8436-9ad47ec6103e,2025-01-06 13:06:12,716.33,Foley-Allen,Clothing,Lake Angela,Visa,0
2f5e7cf7-8ca4-4ab9-aea5-e0b1cc042bba,2025-01-21 05:26:24,834.99,"Sampson, Spears and Medina",Food,Lake Ryan,MasterCard,0
637c0fce-b60e-4f2e-ae21-ea66e7ff19cd,2025-01-11 02:18:25,623.53,"Barr, Carney and Garza",Entertainment,Austinside,Visa,0
60d79297-ab87-429c-ac9f-2d1f60d2d061,2025-02-15 02:12:51,683.45,Parsons Ltd,Clothing,West Timothy,Amex,0
46ace6d7-981d-4fac-8f47-a99de5beab62,2025-02-18 01:03:44,627.12,"Payne, Johnson and Long",Travel,New Howard,MasterCard,0
604f543c-992e-413f-ad2d-ebf5159483c8,2025-04-01 13:41:31,746.55,Lopez-Ayers,Tech,South Eric,Visa,0
a7f4efac-f761-4334-b4a0-220546b3d65c,2025-04-02 16:43:39,529.31,Bryant Inc,Entertainment,Port Robertbury,Visa,0
eb27a71a-4512-437d-b4f0-48ab2046a26f,2025-01-20 03:34:19,674.29,Russell Group,Travel,Jenniferberg,MasterCard,0
bc00f1dd-c9ce-465c-9b27-be710500a401,2025-03-26 13:04:46,234.59,Sanders Ltd,Food,East Duanefort,Amex,0
c4d0ccad-22b2-4daf-a83b-e3e18fc96f48,2025-01-03 21:16:12,438.24,"Vega, Riddle and Smith",Clothing,Lake Johnview,MasterCard,0
db019a28-9641-4110-9150-ed92dc951543,2025-03-10 09:57:28,438.68,Carr-Burns,Entertainment,Mcfarlandmouth,MasterCard,0
f2f43ef1-892b-4d36-b607-cf69443d3562,2025-02-09 23:02:00,179.3,Espinoza Group,Health,Williamsonfurt,MasterCard,0
